LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,TARGET
5400,59720.0,63450.0,5.0,0.0,1.0,199.9,1.0,20.0,34.81826182,1,0,0,1,0,0,1
5400,86922.0,119846.0,5.0,0.0,0.0,185.0763473,1.0,28.0,26.3548893,1,0,0,1,0,0,0
5400,68625.0,82304.0,2.0,0.0,0.0,136.6329442,0.0,30.0,32.05002349,0,0,0,0,1,0,0
5400,65814.0,85848.0,4.0,0.0,0.0,122.9402886,0.0,15.0,44.09232568,1,0,1,0,0,0,0
5400,65019.0,75254.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,23.16374295,0,0,1,0,0,0,0
5400,78300.0,88000.0,8.0,0.0,0.0,102.5,3.0,19.0,34.81826182,1,0,0,1,0,0,1
5400,48152.0,55760.0,6.0,0.0,0.0,78.45212577,0.0,16.0,35.763638,0,0,1,0,0,0,0
5500,70481.0,82446.0,8.0,0.0,1.0,116.5919769,0.0,24.0,37.61268272,1,0,1,0,0,0,0
5500,65019.0,35402.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,35.27207374,1,0,1,0,0,0,0
5500,87765.0,101053.0,22.0,0.0,0.0,55.55804904,2.0,13.0,31.37554242,0,0,0,1,0,0,0
5500,52897.0,65054.0,20.0,0.0,0.0,189.2953185,0.0,19.0,20.6541289,1,1,0,0,0,0,0
5500,24700.0,35675.0,1.0,0.0,3.0,153.9333333,3.0,27.0,34.81826182,0,0,1,0,0,0,1
5500,65019.0,43132.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,34.81826182,1,0,1,0,0,0,1
5500,43486.0,81600.0,4.0,0.0,0.0,216.1333333,4.0,30.0,34.81826182,0,0,1,0,0,0,0
5500,21359.0,30000.0,7.0,3.0,2.0,130.8,3.0,14.0,34.81826182,0,0,1,0,0,0,1
5500,65019.0,13770.0,5.0,0.0,1.0,167.3666667,1.0,8.0,34.81826182,1,0,0,0,0,0,1
5500,93051.0,115374.0,6.0,0.0,0.0,187.0205188,1.0,27.0,27.64674851,1,0,0,1,0,0,0
5500,87438.0,116679.0,6.0,0.0,0.0,186.424416,1.0,27.0,28.4175309,1,0,0,1,0,0,0
5500,78059.0,78179.0,5.0,0.0,0.0,173.4666667,0.0,21.29609620076682,20.67931358,0,0,1,0,0,0,0
5500,72147.0,69918.0,4.0,2.0,0.0,158.5344979,0.0,23.0,43.40443024,1,0,0,0,1,0,0
5500,40584.0,46645.0,4.0,0.0,1.0,136.3206375,0.0,13.0,34.49470897,1,0,1,0,0,0,1
5500,65019.0,12972.0,1.0,0.0,1.0,82.29426635,0.0,2.0,36.9867441,1,0,1,0,0,0,1
5500,37368.0,48502.0,9.0,0.0,2.0,48.995845,0.0,10.0,33.12648397,1,0,0,0,0,0,1
5500,65019.0,66251.0,1.0,0.0,0.0,43.72233695,0.0,3.0,41.45204353,1,1,0,0,0,0,0
5500,71644.0,72696.0,4.0,2.0,0.0,150.8658451,0.0,22.0,40.44256779,1,0,0,0,1,0,0
5500,85845.0,122205.0,5.0,0.0,0.0,172.2132767,1.0,26.0,32.67664088,0,0,0,1,0,0,1
5600,53793.0,66379.0,22.0,0.0,0.0,206.0991341,0.0,19.0,18.36954053,1,1,0,0,0,0,0
5600,69435.0,83489.0,14.0,0.0,0.0,200.418434,1.0,17.0,22.84109285,0,0,0,1,0,0,0
5600,29648.0,39907.0,11.0,0.0,0.0,180.5630691,0.0,13.0,21.55494966,1,0,0,1,0,0,0
5600,76407.0,77485.0,9.0,0.0,0.0,91.68377063,0.0,24.0,37.77335098,1,0,1,0,0,0,0
5600,5000.0,66700.0,31.0,1.0,1.0,204.0666667,0.0,11.0,34.81826182,1,0,1,0,0,0,1
5600,55160.0,86800.0,3.0,1.0,1.0,148.1333333,1.0,14.0,34.81826182,1,0,1,0,0,0,1
5600,41439.0,53893.0,8.0,0.0,0.0,181.3229899,0.0,19.0,24.65139574,1,1,0,0,0,0,0
5600,15275.0,47954.0,7.0,0.0,0.0,204.335245,0.0,12.0,42.39776964,1,0,0,0,0,1,0
5700,100934.0,111496.0,23.0,0.0,0.0,117.4995929,0.0,12.0,38.75056267,1,1,0,0,0,0,0
5700,65019.0,74685.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,24.27486528,0,0,1,0,0,0,0
5700,49514.0,58249.0,21.0,0.0,0.0,212.5391151,0.0,21.0,21.25802688,1,1,0,0,0,0,0
5700,76948.0,85753.0,7.0,0.0,0.0,128.4764515,0.0,25.0,37.85968784,1,0,1,0,0,0,0
5700,28127.0,36524.0,10.0,0.0,0.0,181.2829568,0.0,13.0,24.33953357,1,0,0,1,0,0,0
5700,65019.0,68591.0,0.0,0.0,0.0,69.64566047,0.0,4.0,41.18503956,1,1,0,0,0,0,0
5700,26927.0,35461.0,0.0,1.0,0.0,21.79935215,10.0,6.0,29.43966424,0,0,1,0,0,0,0
5700,49806.0,82242.0,3.0,0.0,0.0,210.3474786,3.0,30.0,31.2434087,0,0,1,0,0,0,0
5700,70000.0,84579.0,0.1,0.0,0.0,95.9,1.0,17.0,34.81826182,0,0,0,0,1,0,1
5700,58400.0,75000.0,4.0,0.0,0.0,177.5,2.0,26.0,34.81826182,1,0,0,1,0,0,1
5700,80437.0,109647.0,9.5,0.0,0.0,104.4,0.0,14.0,34.81826182,1,0,0,1,0,0,1
5700,77213.0,92661.0,0.0,0.0,0.0,97.13317095,1.0,16.0,41.77788863,0,0,0,0,1,0,1
5700,62319.0,82923.0,4.0,0.0,0.0,117.6739652,0.0,15.0,42.46486629,1,0,1,0,0,0,0
5700,71556.0,79538.0,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,1,0,1,0,0,0,0
5700,65019.0,39052.0,3.0,0.0,0.0,272.2206283,0.0,25.0,39.89610462,1,0,1,0,0,0,0
5700,74172.0,79846.0,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,0,0,0,1,0,0,1
5700,28116.0,33450.0,0.0,1.0,0.0,15.39658739,9.0,7.0,30.0170133,0,0,1,0,0,0,0
5700,65019.0,64910.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,33.85046122,0,0,1,0,0,0,0
5700,65019.0,69172.0,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,1,1,0,0,0,0,0
5800,65019.0,36385.0,2.0,0.0,0.0,266.5533944,1.0,25.0,43.30976454,1,0,1,0,0,0,0
5800,65019.0,41119.0,2.0,0.0,0.0,261.4052186,0.0,26.0,42.19194156,1,0,1,0,0,0,0
5800,75000.0,90543.0,18.0,0.0,0.0,300.4872058,1.0,23.0,38.94057536,0,0,0,0,0,0,0
5800,79296.0,86885.0,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877,0,0,0,0,0,0,0
5800,27791.0,46833.0,3.0,0.0,0.0,83.28906275,1.0,13.0,30.18780539,0,0,0,0,0,0,1
5800,172595.0,250155.0,7.0,0.0,0.0,126.4009836,0.0,21.0,43.20775979,0,0,0,0,1,0,0
5800,65019.0,34704.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,34.17405555,1,0,1,0,0,0,0
5800,65019.0,73804.0,1.0,0.0,0.0,71.76655716,0.0,4.0,41.28742339,1,1,0,0,0,0,0
5800,46595.0,58191.0,5.0,0.0,0.0,80.13174641,0.0,17.0,24.14015367,1,0,1,0,0,0,0
5900,65019.0,28000.0,1.0,2.0,1.0,36.76666667,1.0,8.0,34.81826182,0,0,0,0,0,1,1
5900,70973.0,77989.0,7.0,0.0,0.0,120.3794143,0.0,24.0,41.44250046,1,0,1,0,0,0,0
5900,65019.0,33100.0,7.0,0.0,0.0,238.6,1.0,2.0,34.81826182,1,0,1,0,0,0,1
5900,65019.0,51189.0,1.0,0.0,0.0,173.4666667,0.0,0.0,12.74918065,1,0,1,0,0,0,0
5900,82912.0,91175.0,2.0,0.0,0.0,173.4666667,0.0,21.29609620076682,27.59527352,0,0,0,1,0,0,0
5900,25972.0,41856.0,2.0,0.0,2.0,157.9600114,3.0,27.0,40.62827818,0,0,1,0,0,0,1
5900,74187.0,78976.0,9.0,0.0,1.0,118.442491,0.0,24.0,40.11040743,1,0,1,0,0,0,0
5900,65019.0,66903.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,32.78292683,0,0,1,0,0,0,0
5900,106650.0,89235.5,1.0,0.0,6.0,250.5666667,4.0,23.0,34.81826182,0,0,0,0,0,0,1
6000,65019.0,69492.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,32.97719723,0,0,1,0,0,0,0
6000,95232.0,115977.0,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691,1,1,0,0,0,0,0
6000,47625.0,85925.0,0.1,2.0,1.0,154.1333333,4.0,26.0,34.81826182,1,1,0,0,0,0,1
6000,24600.0,30500.0,4.5,0.0,1.0,116.1,8.0,34.0,34.81826182,1,0,1,0,0,0,1
6000,65000.0,94355.0,26.0,1.0,3.0,69.3,1.0,34.0,34.81826182,0,0,1,0,0,0,1
6000,65019.0,89235.5,13.0,0.0,2.0,122.7666667,0.0,23.0,34.81826182,1,1,0,0,0,0,1
6000,33600.0,89235.5,2.0,0.0,0.0,140.9333333,1.0,20.0,34.81826182,1,0,1,0,0,0,1
6000,42000.0,58305.0,19.0,0.0,0.0,90.0,2.0,13.0,34.81826182,0,0,1,0,0,0,1
6000,32446.0,54904.0,2.0,0.0,0.0,51.73333333,1.0,9.0,34.81826182,1,0,1,0,0,0,1
6000,9660.0,35900.0,8.0,0.0,1.0,136.3,3.0,6.0,34.81826182,0,0,1,0,0,0,1
6000,22859.0,32200.0,4.0,0.0,0.0,83.33333333,3.0,20.0,34.81826182,0,0,1,0,0,0,1
6000,16878.0,25850.0,1.0,0.0,1.0,218.6,5.0,34.0,34.81826182,0,0,0,0,0,0,1
6000,72951.0,80000.0,22.8,0.0,0.0,343.9,1.0,47.0,34.81826182,1,0,1,0,0,0,0
6000,43000.0,57460.0,1.6,1.0,0.0,101.5,0.0,13.0,34.81826182,1,0,1,0,0,0,0
6000,53500.0,64790.0,0.1,0.0,2.0,105.4,3.0,18.0,34.81826182,0,0,1,0,0,0,0
6000,69876.0,94394.07,0.0,0.0,1.0,179.5666667,0.0,32.0,34.81826182,1,0,1,0,0,0,0
6000,51000.0,86125.0,6.0,0.0,0.0,222.1666667,2.0,24.0,34.81826182,1,0,0,1,0,0,0
6000,53227.0,68700.0,3.0,0.0,2.0,122.7333333,0.0,23.0,34.81826182,1,0,0,0,0,0,0
6000,65019.0,43300.0,7.0,0.0,0.0,100.9333333,0.0,9.0,34.81826182,1,0,1,0,0,0,0
6000,14000.0,61493.0,23.0,0.0,0.0,321.6333333,1.0,13.0,34.81826182,1,1,0,0,0,0,0
6000,40000.0,54600.0,4.0,0.0,4.0,101.4,0.0,19.0,34.81826182,1,0,0,1,0,0,1
6000,18793.0,27750.0,6.0,0.0,3.0,119.7,0.0,8.0,34.81826182,1,0,0,0,0,0,1
6000,179397.0,200000.0,5.0,6.0,0.0,90.3,6.0,29.0,34.81826182,0,0,0,1,0,0,1
6000,65019.0,95500.0,6.0,1.0,2.0,129.9,1.0,22.0,34.81826182,1,0,0,0,0,0,1
6000,79046.0,103048.0,0.0,0.0,0.0,181.696538,0.0,32.0,37.28998992,1,0,1,0,0,0,0
6000,65019.0,53190.0,0.0,0.0,0.0,173.4666667,0.0,0.0,15.174415,1,0,1,0,0,0,0
6000,65019.0,43683.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,21.93549881,1,0,1,0,0,0,1
6000,129731.0,154113.0,12.0,0.0,0.0,213.5333333,0.0,19.0,34.81826182,1,0,0,1,0,0,0
6100,48500.0,62500.0,7.0,0.0,4.0,111.3,2.0,11.0,34.81826182,0,0,0,0,0,0,0
6100,65019.0,47400.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,34.81826182,0,0,1,0,0,0,0
6100,91704.0,114799.0,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,1,1,0,0,0,0,0
6100,47604.0,54966.0,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,1,0,1,0,0,0,0
6100,65019.0,35250.0,7.0,0.0,0.0,303.0,0.0,12.0,34.81826182,1,0,1,0,0,0,0
6100,62751.0,95617.0,1.0,0.0,0.0,138.6468632,1.0,13.0,31.75727069,1,0,1,0,0,0,1
6100,48300.0,53388.0,9.0,0.0,0.0,178.4896022,0.0,19.0,26.72002818,1,1,0,0,0,0,0
6100,68743.0,65321.0,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,1,0,0,0,1,0,0
6100,79636.0,87276.0,20.0,0.0,0.0,350.4361376,0.0,47.0,28.84827658,1,0,1,0,0,0,0
6100,65019.0,46830.0,0.0,0.0,1.0,173.4666667,0.0,0.0,13.30601308,1,0,1,0,0,0,0
6100,78753.0,95433.0,0.0,0.0,0.0,173.4666667,0.0,21.29609620076682,28.92511742,0,0,0,1,0,0,0
6100,77265.0,97944.0,0.0,0.0,0.0,173.4666667,0.0,21.29609620076682,28.87646306,0,0,0,1,0,0,0
6200,75657.0,84368.0,4.0,0.0,0.0,122.244945,0.0,30.0,32.55254334,0,0,0,0,1,0,0
6200,171582.0,245730.0,7.0,0.0,0.0,135.1089303,0.0,22.0,39.78381813,0,0,0,0,1,0,0
6200,65019.0,33909.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,34.51740452,1,0,1,0,0,0,0
6200,46601.0,59486.0,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,1,0,1,0,0,0,0
6200,60354.0,87596.0,5.0,0.0,0.0,210.1730647,2.0,23.0,34.05481124,1,0,0,1,0,0,0
6200,45356.0,82054.0,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016,0,0,1,0,0,0,0
6200,65019.0,41657.0,7.0,0.0,0.0,293.9587236,0.0,11.0,30.19763073,1,0,1,0,0,0,0
6200,65019.0,89235.5,3.0,0.0,0.0,80.5,2.0,17.0,34.81826182,0,0,0,0,0,1,1
6200,65019.0,80078.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,25.37554416,0,0,1,0,0,0,0
6200,42100.0,57385.0,8.5,0.0,1.0,164.8,1.0,28.0,34.81826182,0,0,1,0,0,0,1
6200,70793.0,71552.0,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,1,0,0,0,1,0,0
6200,73881.0,98550.0,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569,1,0,1,0,0,0,0
6200,45787.0,64854.0,4.0,0.0,1.0,63.11702323,0.0,16.0,36.53874734,0,0,1,0,0,0,0
6200,75121.0,96462.0,0.0,0.0,0.0,173.4666667,0.0,21.29609620076682,27.16765596,0,0,0,1,0,0,0
6200,65019.0,51732.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,12.32470709,0,0,1,0,0,0,0
6200,133882.0,155222.0,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366,1,0,0,1,0,0,0
6200,75623.0,89634.0,24.0,0.0,0.0,324.6868294,0.0,47.0,28.2855321,1,0,1,0,0,0,0
6200,45564.0,61956.0,2.0,0.0,0.0,101.1670603,0.0,13.0,38.67514015,1,0,1,0,0,0,0
6300,99469.0,116260.0,23.0,0.0,0.0,124.7455955,1.0,12.0,35.64227011,1,1,0,0,0,0,0
6300,55000.0,69000.0,13.0,0.0,0.0,130.0666667,0.0,20.0,34.81826182,0,0,0,1,0,0,0
6300,65019.0,72890.0,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822,1,1,0,0,0,0,0
6300,44226.0,57779.0,7.0,0.0,0.0,63.62641325,0.0,16.0,33.11182911,0,0,1,0,0,0,0
6300,65019.0,39050.0,7.0,0.0,0.0,294.4780476,0.0,12.0,31.44775041,1,0,1,0,0,0,0
6300,78724.0,80355.0,24.0,0.0,0.0,335.0741426,1.0,46.0,31.1772613,1,0,1,0,0,0,0
6300,59793.0,98314.0,2.2,0.0,0.0,120.7333333,0.0,8.0,34.81826182,0,0,0,0,0,1,1
6300,65875.0,76000.0,0.8,2.0,0.0,84.0,1.0,12.0,34.81826182,0,0,0,0,0,0,1
6300,45582.0,89005.0,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551,0,0,1,0,0,0,0
6300,92659.0,117352.0,6.0,0.0,0.0,199.0119272,0.0,27.0,26.52004952,1,0,0,1,0,0,0
6300,58052.0,70091.0,9.0,0.0,4.0,153.7804385,1.0,30.0,21.71959598,0,0,0,1,0,0,0
6300,49498.0,64296.0,6.0,0.0,4.0,111.2065132,1.0,10.0,38.57713194,0,0,0,0,0,0,0
6300,79667.0,96988.0,1.0,0.0,0.0,173.4666667,0.0,21.29609620076682,29.83596072,0,0,0,1,0,0,0
6300,12476.0,32559.0,12.0,3.0,6.0,227.1299051,0.0,23.0,23.31951678,1,1,0,0,0,0,1
6300,69357.0,73726.0,3.0,2.0,0.0,163.2839332,1.0,22.0,42.40781425,1,0,0,0,1,0,0
6300,26655.0,29792.0,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178,0,0,1,0,0,0,0
6400,25144.0,45200.0,25.0,0.0,2.0,128.0,4.0,17.0,34.81826182,1,0,1,0,0,0,1
6400,99131.0,125652.0,8.0,0.0,0.0,419.3751538,1.0,50.0,42.24492757,1,0,1,0,0,0,0
6400,76577.0,83200.0,5.0,0.0,0.0,173.4666667,0.0,21.29609620076682,22.05503421,0,0,1,0,0,0,0
6400,47251.0,58157.0,0.0,0.0,0.0,104.7924684,0.0,13.0,36.41688697,1,0,1,0,0,0,0
6400,53476.0,70157.0,7.0,0.0,3.0,164.3154099,1.0,30.0,21.13798157,0,0,0,1,0,0,0
6400,81116.0,86148.0,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818,1,0,0,1,0,0,0
6400,17491.0,63614.0,23.0,0.0,0.0,325.2993087,0.0,12.0,40.24440437,1,1,0,0,0,0,0
6400,65215.0,74332.0,9.0,0.0,1.0,213.8321032,0.0,24.0,40.64461955,1,0,0,0,0,0,0
6400,62746.0,75016.0,12.0,0.0,0.0,133.1015478,0.0,20.0,40.18812313,0,0,0,1,0,0,0
6400,76732.0,78084.0,8.0,0.0,0.0,109.1930214,0.0,26.0,37.96455432,1,0,1,0,0,0,0
6400,70035.0,78635.0,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976,0,0,0,0,1,0,0
6400,39687.0,51666.0,9.0,0.0,0.0,177.591354,0.0,19.0,26.1209597,1,1,0,0,0,0,0
6400,51436.0,91284.0,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121,0,0,1,0,0,0,0
6400,44968.0,62747.0,0.0,1.0,0.0,101.3914453,0.0,12.0,36.60294734,1,0,1,0,0,0,0
6400,9113.0,46351.0,7.0,0.0,0.0,202.2507958,0.0,11.0,45.11431939,1,0,0,0,0,1,0
6400,28041.0,33438.0,1.0,1.0,0.0,10.42564285,10.0,6.0,29.75370028,0,0,1,0,0,0,0
6400,57887.0,74776.0,3.0,0.0,1.0,126.3286437,0.0,22.0,28.75634543,1,0,0,0,0,0,0
6500,47949.0,53102.0,9.0,0.0,0.0,180.8412499,0.0,19.0,27.83900666,1,1,0,0,0,0,0
6500,65019.0,37448.0,7.0,0.0,0.0,333.2308999,0.0,11.0,29.01198058,1,0,1,0,0,0,0
6500,60054.0,70434.0,1.0,0.0,0.0,127.0627016,2.0,21.0,37.80035293,1,0,1,0,0,0,1
6500,80739.0,97630.0,1.0,0.0,0.0,173.4666667,0.0,21.29609620076682,30.53126454,0,0,0,1,0,0,0
6500,63144.0,76754.0,2.0,0.0,2.0,129.0777116,0.0,23.0,29.05543313,1,0,0,0,0,0,0
6500,33639.0,37345.0,11.0,0.0,0.0,191.0756559,0.0,13.0,24.22731934,1,0,0,1,0,0,0
6500,78741.0,90599.0,0.0,0.0,0.0,173.4666667,0.0,21.29609620076682,29.19886067,0,0,0,1,0,0,0
6500,51724.0,87770.0,4.0,0.0,0.0,209.3263116,4.0,29.0,30.3434486,0,0,1,0,0,0,0
6500,13600.0,89235.5,14.0,2.0,5.0,115.3666667,1.0,16.0,34.81826182,1,0,1,0,0,0,1
6500,48000.0,61000.0,1.0,1.0,0.0,97.2997561,6.0,38.0,34.81826182,0,0,1,0,0,0,1
6500,65000.0,80400.0,15.0,0.0,0.0,224.8666667,0.0,13.0,34.81826182,0,0,1,0,0,0,1
6500,22789.0,35836.0,1.0,0.0,0.0,110.5666667,2.0,30.0,34.81826182,1,1,0,0,0,0,0
6500,75113.0,115900.0,29.0,0.0,0.0,332.7333333,2.0,38.0,34.81826182,1,1,0,0,0,0,0
6500,55000.0,88300.0,29.0,0.0,0.0,234.4,1.0,17.0,34.81826182,1,1,0,0,0,0,0
6500,60000.0,70000.0,9.0,0.0,0.0,54.76666667,2.0,24.0,34.81826182,0,0,0,1,0,0,0
6500,70300.0,107500.0,1.0,0.0,0.0,242.4666667,1.0,38.0,34.81826182,0,1,0,0,0,0,0
6500,96314.0,105800.0,27.0,0.0,0.0,475.8,2.0,40.0,34.81826182,1,0,0,1,0,0,1
6500,81145.0,117530.0,29.0,0.0,0.0,327.2006385,1.0,38.0,34.34583769,1,1,0,0,0,0,0
6500,65019.0,70886.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,23.47088075,0,0,1,0,0,0,0
6500,183860.0,208910.0,4.0,6.0,0.0,86.45222694,6.0,29.0,69.8005248,0,0,0,1,0,0,1
6500,58689.0,72557.0,0.0,0.0,1.0,94.00805286,2.0,18.0,34.89841307,0,0,1,0,0,0,0
6600,62380.0,89742.0,31.0,0.0,0.0,232.5272907,0.0,16.0,26.16049489,1,1,0,0,0,0,0
6600,74376.0,84855.0,3.0,0.0,0.0,173.4666667,0.0,21.29609620076682,20.02835351,0,0,1,0,0,0,0
6600,65019.0,48800.0,0.0,0.0,0.0,173.4666667,0.0,0.0,12.21943615,1,0,1,0,0,0,0
6600,68733.0,81973.0,5.0,0.0,0.0,96.9776672,0.0,14.0,42.21104678,1,0,1,0,0,0,0
6600,40926.0,50486.0,10.0,0.0,0.0,179.8008681,0.0,19.0,27.53237611,1,1,0,0,0,0,0
6600,95450.0,112630.0,23.0,0.0,0.0,122.8155841,0.0,12.0,36.77345872,1,1,0,0,0,0,0
6600,65019.0,46516.0,0.0,0.0,0.0,173.4666667,0.0,0.0,14.84599073,1,0,1,0,0,0,0
6600,98415.0,126636.0,11.0,0.0,0.0,423.2096241,2.0,49.0,40.95709032,1,0,1,0,0,0,0
6700,65019.0,55396.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,15.70399156,0,0,1,0,0,0,0
6700,55113.0,56486.0,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383,1,0,1,0,0,0,0
6700,60301.0,70543.0,5.0,0.0,0.0,195.7808633,0.0,19.0,32.39759341,1,0,0,1,0,0,1
6700,65019.0,30544.0,2.0,0.0,0.0,283.8972313,0.0,14.0,24.12045156,0,0,1,0,0,0,0
6700,49367.0,59609.0,6.0,0.0,0.0,99.30370078,0.0,17.0,25.23136638,1,0,1,0,0,0,0
6700,58741.0,68225.0,9.0,0.0,3.0,173.5744163,1.0,31.0,23.58701323,0,0,0,1,0,0,0
6700,27510.0,42495.0,2.0,0.0,2.0,171.5264892,3.0,27.0,41.42859751,0,0,1,0,0,0,1
6700,65019.0,81239.0,19.0,0.0,0.0,173.4666667,0.0,21.29609620076682,40.8949317,1,0,1,0,0,0,1
6700,69773.0,83014.0,0.0,1.0,0.0,263.1734343,0.0,5.0,37.70699649,1,0,1,0,0,0,0
6700,51855.0,58084.0,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717,1,1,0,0,0,0,0
6700,48430.0,64358.0,0.0,1.0,0.0,108.3517475,0.0,13.0,38.89419475,1,0,1,0,0,0,0
6700,29662.0,36195.0,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281,1,1,0,0,0,0,0
6700,66587.0,70710.0,9.0,1.0,0.0,43.92338263,1.0,24.0,39.73857627,0,0,0,1,0,0,0
6700,65019.0,20631.0,4.0,0.0,0.0,174.7218341,1.0,8.0,62.24645112,1,0,0,0,0,0,1
6700,54161.0,59714.0,20.0,0.0,0.0,209.2063004,0.0,20.0,20.20351771,1,1,0,0,0,0,0
6700,134616.0,155034.0,13.0,1.0,0.0,215.4224064,0.0,19.0,19.49387198,1,0,0,1,0,0,0
6800,136951.0,160306.0,11.0,0.0,0.0,219.7356734,1.0,18.0,20.8850935,1,0,0,1,0,0,0
6800,138691.0,160063.0,12.0,0.0,0.0,208.420843,0.0,19.0,19.33336736,1,0,0,1,0,0,0
6800,49809.0,65074.0,7.0,0.0,4.0,116.6327333,3.0,10.0,39.21502891,0,0,0,0,0,0,0
6800,78292.0,86959.0,3.0,0.0,0.0,173.4666667,0.0,21.29609620076682,18.92721164,0,0,1,0,0,0,0
6800,139578.0,154602.0,12.0,0.0,0.0,201.9608343,0.0,18.0,22.32582879,1,0,0,1,0,0,0
6800,57439.0,74816.0,2.0,0.0,2.0,126.3032351,0.0,22.0,27.11865353,1,0,0,0,0,0,0
6800,76074.0,88178.0,22.0,0.0,0.0,341.4650556,0.0,46.0,27.52324614,1,0,1,0,0,0,0
6800,31000.0,42000.0,3.5,1.0,0.0,106.2666667,2.0,26.0,34.81826182,0,0,0,0,0,0,1
6800,45150.0,57150.0,4.0,0.0,1.0,94.33333333,3.0,12.0,34.81826182,0,1,0,0,0,0,0
6800,56155.0,57912.0,21.0,0.0,0.0,206.3063213,0.0,20.0,21.79851308,1,1,0,0,0,0,0
6800,65019.0,27410.0,6.0,1.0,0.0,2.033333333,1.0,5.0,34.81826182,1,0,0,0,0,0,1
6800,178559.0,247611.0,7.0,0.0,0.0,127.2341411,0.0,22.0,42.08390168,0,0,0,0,1,0,0
6800,65019.0,72310.0,1.0,0.0,0.0,48.81883648,0.0,3.0,40.78739323,1,1,0,0,0,0,0
6800,71666.0,99913.0,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473,1,0,1,0,0,0,0
6800,75964.0,88754.0,19.0,0.0,1.0,298.7004822,0.0,23.0,39.10750164,0,0,0,0,0,0,0
6900,75880.0,113612.0,1.0,0.0,0.0,230.8055881,1.0,38.0,17.96588344,0,1,0,0,0,0,0
6900,70717.0,87466.0,2.0,0.0,0.0,112.5890607,0.0,15.0,41.4280899,1,0,1,0,0,0,0
6900,53776.0,51952.0,5.0,0.0,0.0,87.90011834,0.0,17.0,22.28699748,1,0,1,0,0,0,0
6900,53328.0,58088.0,2.0,0.0,0.0,101.5319079,0.0,21.0,35.76405836,0,0,0,0,1,0,1
6900,5816.0,89235.5,23.0,0.0,2.0,67.8,1.0,18.0,34.81826182,1,0,0,0,0,0,1
6900,57257.0,63752.0,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088,0,0,1,0,0,0,1
6900,37055.0,83000.0,1.0,0.0,0.0,122.2666667,2.0,43.0,34.81826182,1,0,0,0,1,0,1
6900,97662.0,110046.0,24.0,0.0,0.0,111.1233973,0.0,11.0,37.25315085,1,1,0,0,0,0,0
6900,49000.0,68280.0,1.0,0.0,0.0,61.9,8.0,22.0,34.81826182,0,0,1,0,0,0,0
6900,65019.0,57067.0,7.0,0.0,0.0,173.4666667,0.0,21.29609620076682,14.37098595,0,0,1,0,0,0,0
6900,50387.0,68443.0,7.0,0.0,3.0,105.827329,2.0,10.0,40.71766885,0,0,0,0,0,0,0
6900,49932.0,66042.0,20.0,0.0,0.0,204.4845828,0.0,19.0,21.85549413,1,1,0,0,0,0,0
